admin_id,registration_id,Manufacturer,registration,aircraft_id
1,7927,Douglas ,43-15555,32
1,7815,Douglas ,2414,948
1,963,Antonov ,CCCP-42696,537
1,6611,De Havilland Canada,3689,226
1,9826,Douglas ,TAM-22,8
1,4976,Carstedt ,N4922V,949
1,9045,Douglas ,HS-TDE,10
1,8965,Douglas ,HK-173,9
1,6413,Curtiss ,TG-ACA,2
1,8513,Douglas ,CF-BZI,10
1,5894,Convair ,N1015G,950
1,14945,Tupolev ,YU-AHZ,951
1,654,Antonov ,CCCP-02171,300
1,11218,Grumman ,AD.1-3,952
1,756,Antonov ,CCCP-11024,608
1,6137,Curtiss ,CC-CAZ,52
1,11465,Hawker ,1,953
1,11471,Hawker ,2,953
1,11472,Hawker ,3,953
1,882,Antonov ,CCCP-32076,537
1,1041,Antonov ,CCCP-47729,764
1,6431,Curtiss ,XW-PFL,17
1,9604,Douglas ,PH-MOA,5
1,2773,Boeing ,58-0039,954
1,8184,Douglas ,49-2614,19
1,7657,Douglas Aircraft Company,N9345,857
1,8224,Douglas ,51-167,229
1,5942,Convair ,N5832,609
1,10729,Fairchild ,PT-DLP,302
1,8666,Douglas ,EP-ADG,10
1,2834,Boeing ,61-0331,557
1,8615,Douglas ,CP-926,71
1,11617,Hindustan Aeronautics,VT-DXM,955
1,6731,De Havilland Canada,9410,393
1,9507,Douglas ,N90627,8
1,6159,Curtiss ,CF-NAE,2
1,10082,Douglas ,XW-TDI,5
1,9809,Douglas ,T.3-37,12
1,13926,NAMC ,JA8764,956
1,6528,Dassault ,N805F,752
1,704,Antonov ,CCCP-06266,537
1,9436,Douglas ,N74844,5
1,964,Antonov ,CCCP-43828,621
1,12959,Lockheed ,4651,338
1,8338,Douglas ,6V-AAP,10
1,3403,Boeing ,N461PA,786
1,14748,Tupolev ,CCCP-42405,497
1,4779,CASA ,T.2B-198,7
1,15356,Yakovlev ,CCCP-87719,916
1,812,Antonov ,CCCP-12993,608
1,13966,Nord ,49/F-RABB,209
1,3276,Boeing ,JA8329,957
1,3516,Boeing ,N747PA,911
1,3409,Boeing ,N47330,807
1,9835,Douglas ,TC-31,32
1,15097,Vickers ,N7415,367
1,15169,Vickers ,VT-DIX,523
1,10417,Fairchild ,3149,206
1,11239,Grumman ,MM50-175,677
1,618,Antonov ,BL918,592
1,5943,Convair ,N5844,609
1,8445,Douglas ,BJ923,32
1,8432,Douglas ,B-304,958
1,11155,Grumman ,152788,653
1,15289,Volpar ,N351V,959
1,11971,Ilyushin ,HA-MOC,500
1,5749,Consolidated ,CF-HTN,135
1,4993,Catalina,CF-IDS,321
1,4872,Canadair ,F-ZBBG,902
1,3353,Boeing ,N2969G,960
1,2049,BAC ,D-ALAR,961
1,8404,Douglas ,A65-73,12
1,8355,Douglas ,8P-AAC,84
1,11632,Howard ,N25YC,962
1,8888,Douglas ,HC-AUX,10
1,11470,Hawker ,256,963
1,6693,De Havilland Canada,67-22586,964
1,8190,Douglas ,4W-ABI,10
1,14868,Tupolev ,HA-LBD,678
1,2671,Beriev ,CCCP-67207,965
1,4861,Canadair ,CF-UXB,102
1,2710,Boeing ,4X-FPR/033,230
1,1167,Antonov ,CCCP-98281,109
1,6927,De Havilland Canada,CF-MPZ,304
1,9680,Douglas ,PP-CBV,434
1,9221,Douglas ,N1981W,503
1,15042,Vickers ,G-APEC,629
1,4459,Britten-Norman,N857JA,708
1,14760,Tupolev ,CCCP-42490,497
1,1038,Antonov ,CCCP-47678,109
1,765,Antonov ,CCCP-11137,453
1,9016,Douglas ,HK-595,10
1,1132,Antonov ,CCCP-70908,109
1,8893,Douglas ,HI-146,125
1,13985,Nord ,69,209
1,13471,Lockheed ,N564E,390
1,22,ATECO ,N51CS,966
1,8764,Douglas ,F-BNUZ,125
1,2537,Beech ,N986MA,848
1,15280,Vickers ,YV-C-AMZ,937
1,7751,Douglas ,12930,967
1,8884,Douglas ,HC-ANJ,5
1,13940,NAMC ,PP-SML,968
1,13666,Lockheed ,XV216,832
1,15115,Vickers ,PK-MVS,561
1,7975,Douglas ,43-48009,804
1,1030,Antonov ,CCCP-46809,764
1,13173,Lockheed ,69-6578,649
1,1000,Antonov ,CCCP-46378,764
1,6567,De Havilland Canada,0-53313,286
1,1860,Antonov ,YR-AMA,969
1,10415,Fairchild ,3124,206
1,14434,Sud Aviation,B-1852,515
1,1090,Antonov ,CCCP-62760,537
1,10819,Fokker ,9V-BCU,883
1,3404,Boeing ,N467US,788
1,886,Antonov ,CCCP-32207,537
1,1026,Antonov ,CCCP-46788,764
1,7638,Douglas Aircraft Company,N8943E,857
1,12846,Lockheed ,148321,939
1,6581,De Havilland Canada,13808,970
1,6792,De Havilland Canada,AP-AWH,971
1,14003,Nord ,F-BNMO,972
1,12870,Lockheed ,152151,569
1,11014,Fokker ,ST-AAY,449
1,1169,Antonov ,CCCP-98292,109
1,11613,Hindustan Aeronautics,VT-DXG,955
1,913,Antonov ,CCCP-33164,109
1,8396,Douglas ,A65-111,12
1,2048,BAC ,AN-BBI,973
1,10828,Fokker ,AP-ALX,449
1,11156,Grumman ,152793,653
1,1067,Antonov ,CCCP-55567,109
1,2920,Boeing ,AP-AVZ,974
1,10642,Fairchild ,CP-862,975
1,6049,Convair ,YU-ADV,298
1,8441,Douglas ,BJ622,12
1,11618,Hindustan Aeronautics,VT-DXO,955
1,6670,De Havilland Canada,62-4173,707
1,9157,Douglas ,LV-JPG,18
1,4439,Britten-Norman,N589JA,803
1,10087,Douglas ,XW-TFC,6
1,11983,Ilyushin ,LZ-BES,500
1,4433,Britten-Norman,N42JA,976
1,11975,Ilyushin ,HA-MOI,748
1,13581,Lockheed ,OB-R-941,412
1,10617,Fairchild ,613,977
1,7529,Douglas Aircraft Company,HB-IFR,830
1,10412,Fairchild ,293,977
1,14992,Vickers ,F-BOEA,319
1,1061,Antonov ,CCCP-50573,473
1,11893,Ilyushin ,CCCP-91570,340
1,1175,Antonov ,CCCP-98348,109
1,8547,Douglas ,CF-KAH,5
1,11593,Hawker ,XA-SEV,647
1,5881,Convair ,HZ-AAU,301
1,14439,Sud Aviation,EC-ATV,598
1,6564,De Havilland Canada,0-53279,286
1,13588,Lockheed ,PI-C1060,412
1,12856,Lockheed ,149810,665
1,12868,Lockheed ,151890,978
1,12311,Learjet ,N658TC,833
1,7656,Douglas Aircraft Company,N9333,857
1,7701,Douglas Aircraft Company,TC-JAC,830
1,8801,Douglas ,FAC-661,8
1,15081,Vickers ,HK-1347,475
1,15431,Yakovlev ,YA-KAD,916
1,7723,Douglas Aircraft Company,YU-AHT,830
1,10713,Fairchild ,N7817M,796
1,4280,Britten-Norman,A2-ZEV,803
1,4257,Britten-Norman,7Q-YKD,708
1,6571,De Havilland Canada,0-81717,286
1,15054,Vickers ,G-ARTA,979
1,14979,Vickers ,D-ANEF,886
1,11159,Grumman ,155122,653
1,7131,De Havilland Canada,N6767,809
1,10063,Douglas ,XW-PEH,71
1,10851,Fokker ,D-BABA,980
1,1929,Avia ,OK-MCG,981
1,7490,Dornier ,YV-C-FLF,811
1,5880,Convair ,HZ-AAT,301
1,11575,Hawker ,PP-VDU,647
1,6614,De Havilland Canada,393,982
1,10657,Fairchild ,HK-1139,372
1,6340,Curtiss ,N67961,52
1,10080,Douglas ,XW-TDE,18
1,12397,Learjet ,SX-ASO,983
1,13078,Lockheed ,62-1813,649
1,6483,Dassault ,HB-VCG,984
1,1022,Antonov ,CCCP-46732,547
1,3042,Boeing ,D-ABYD,985
1,1001,Antonov ,CCCP-46418,764
1,6542,Dassault ,OH-FFW,986
1,10714,Fairchild ,N7818M,796
1,11261,Grumman ,N3010,47
1,2774,Boeing ,58-0048,378
1,8124,Douglas ,44-77228,31
1,14497,Sud Aviation,OY-STL,987
1,8890,Douglas ,HC-SJE,8
1,10413,Fairchild ,3117,215
1,6562,De Havilland Canada,0-52978,286
1,13548,Lockheed ,N851U,915
1,14749,Tupolev ,CCCP-42408,497
1,7722,Douglas Aircraft Company,YU-AHR,830
1,6573,De Havilland Canada,0-92209,286
1,6563,De Havilland Canada,0-53277,286
1,6566,De Havilland Canada,0-53311,286
1,875,Antonov ,CCCP-29380,537
1,962,Antonov ,CCCP-42621,109
1,13001,Lockheed ,55-0044,842
1,7359,De Havilland,N19D,988
1,13171,Lockheed ,69-6571,989
1,6441,Curtiss ,YV-C-EVF,52
1,11599,Hawker ,XS609,741
1,9028,Douglas ,HP-539,125
1,9905,Douglas ,VH-PNB,5
1,975,Antonov ,CCCP-44937,300
1,13938,NAMC ,PP-SMI,990
1,8149,Douglas ,45-1131,804
1,8141,Douglas ,45-1102,772
1,5724,Consolidated ,6514,60
1,14362,Short ,N725R,991
1,9817,Douglas ,TAM-01,24
1,10901,Fokker ,I-ATIP,449
1,5975,Convair ,N8802E,463
1,7528,Douglas Aircraft Company,HB-IFM,830
1,642,Antonov ,CCCP-01506,537
1,13094,Lockheed ,63-7775,649
1,14957,Vickers ,5X-UVA,992
1,12526,Let ,OK-ADN,993
1,9554,Douglas ,OB-R-653,303
1,6196,Curtiss ,CP-940,424
1,8795,Douglas ,FAC-652,19
1,13113,Lockheed ,64-0508,649
1,769,Antonov ,CCCP-11159,370
1,10541,Fairchild ,53-7826,888
1,13072,Lockheed ,62-1797,649
1,7700,Douglas Aircraft Company,TC-JAB,830
1,8254,Douglas ,52-1055,900
1,15360,Yakovlev ,CCCP-87778,916
1,9056,Douglas ,I-DIWB,543
1,6570,De Havilland Canada,0-81707,286
1,842,Antonov ,CCCP-25604,537
1,11389,Handley ,HK-721,994
1,3650,Boeing ,OO-SJG,493
1,10144,Douglas ,YV-C-GAI,995
1,984,Antonov ,CCCP-45292,537
1,11016,Fokker ,ST-ADX,877
1,13398,Lockheed ,N211L,996
1,11619,Hindustan Aeronautics,VT-EAT,955
1,1059,Antonov ,CCCP-50506,702
1,6574,De Havilland Canada,0-92227,286
1,6572,De Havilland Canada,0-81718,286
1,554,Antonov ,5,997
1,13100,Lockheed ,63-7798,649
1,777,Antonov ,CCCP-11215,453
1,7642,Douglas Aircraft Company,N8961E,857
1,10848,Fokker ,CR-LLD,449
1,13089,Lockheed ,62-1854,649
1,3953,Boeing ,ZS-SBE,998
1,2997,Boeing ,CC-CAG,834
1,12871,Lockheed ,152155,569
1,6937,De Havilland Canada,D-IDHC,722
1,13598,Lockheed ,PP-PDG,262
1,9270,Douglas ,N3305L,706
1,13602,Lockheed ,PP-VJL,412
1,12876,Lockheed ,152182,569
1,13034,Lockheed ,57-0495,999
1,13075,Lockheed ,62-1805,649
1,6206,Curtiss ,EM-2,2
1,7572,Douglas Aircraft Company,N103AA,1000
1,6140,Curtiss ,CC-CDU,17
1,8310,Douglas ,6012,19
1,9088,Douglas ,JA8012,507
1,4318,Britten-Norman,CR-AMX,1001
1,6038,Convair ,VR-HFZ,463
1,668,Antonov ,CCCP-02692,537
1,12039,Ilyushin ,SU-ARN,641
1,13000,Lockheed ,55-0043,842
1,7364,De Havilland,N554PR,1002
1,7390,De Havilland,XR444,1003
1,666,Antonov ,CCCP-02582,537
1,925,Antonov ,CCCP-35313,537
1,7102,De Havilland Canada,N4043B,722
1,5985,Convair ,N90858,609
1,13682,MBB ,D-CASY,654
1,1016,Antonov ,CCCP-46652,537
1,2690,Boeing ,38743,1004
1,12831,Lockheed ,145904,559
1,8780,Douglas ,F-WSGU,5
1,8646,Douglas ,EC-ARA,692
1,10067,Douglas ,XW-PHW,6
1,13248,Lockheed ,CF-BAL,447
1,14789,Tupolev ,CCCP-65604,678
1,11616,Hindustan Aeronautics,VT-DXJ,955
1,9051,Douglas ,HZ-AAK,5
1,6691,De Havilland Canada,67-056,861
1,1166,Antonov ,CCCP-98280,109
1,3502,Boeing ,N73648,85
1,6933,De Havilland Canada,CF-XUX,304
1,14790,Tupolev ,CCCP-65607,951
1,9901,Douglas ,VH-MAE,10
1,12848,Lockheed ,148354,559
1,15076,Vickers ,HK-1058,443
1,10418,Fairchild ,3164,1005
1,2055,BAC ,G-AWYS,1006
1,823,Antonov ,CCCP-15283,537
1,4901,Canadair ,LV-JYR,1007
1,9302,Douglas ,N39393,330
1,7125,De Havilland Canada,N5662,971
1,6178,Curtiss ,CP-752,542
1,12958,Lockheed ,4650,338
1,5789,Consolidated ,N6816D,427
1,907,Antonov ,CCCP-32649,300
1,8938,Douglas ,HK-1341,24
1,8916,Douglas ,HK-107,24
1,9927,Douglas ,VT-ATZ,10
1,11639,Howard ,N446DD,322
1,9266,Douglas ,N31538,1008
1,8327,Douglas ,6850,12
1,11891,Ilyushin ,CCCP-91537,340
1,13495,Lockheed ,N666P,67
1,4340,Britten-Norman,EP-PAE,976
1,11062,Fokker ,VT-DME,420
1,13088,Lockheed ,62-1853,649
1,628,Antonov ,CCCP-01147,300
1,3934,Boeing ,YU-AGA,1009
1,11957,Ilyushin ,DM-SEA,641
1,2062,BAC ,LV-JNS,1010
1,5777,Consolidated ,N19Q,1011
1,2704,Boeing ,4X-ATT,1012
1,10093,Douglas ,XY-ACM,5
1,3006,Boeing ,CN-CCG,1013
1,10740,Fairchild ,TC-KOC,372
1,9657,Douglas ,PK-ZDD,171
1,11097,Ford ,N7684,232
1,15273,Vickers ,XY-ADF,1014
1,11834,Ilyushin ,CCCP-75663,436
1,10736,Fairchild ,ST-2,977
1,10132,Douglas ,YV-C-AKE,8
1,10592,Fairchild ,555,977
1,6784,De Havilland Canada,A4-233,623
1,12157,Learjet ,HB-VAM,619
1,6109,Curtiss ,AN-AMR,2
1,898,Antonov ,CCCP-32520,537
1,1058,Antonov ,CCCP-49369,537
1,11809,Ilyushin ,CCCP-74298,500
1,14414,Short ,VH-PNI,991
1,6565,De Havilland Canada,0-53300,286
1,6198,Curtiss ,CP-959,2
1,8216,Douglas ,51-132,229
1,8682,Douglas ,ET-ABQ,8
1,661,Antonov ,CCCP-02369,781
1,13353,Lockheed ,N1040E,447
1,13662,Lockheed ,XV194,832
1,8382,Douglas ,9N-RF10,32
1,3321,Boeing ,N15712,854
1,917,Antonov ,CCCP-33233,537
1,7564,Douglas Aircraft Company,LN-RLO,1015
1,10723,Fairchild ,PI-C892,372
1,8593,Douglas ,CP-565,10
1,10942,Fokker ,PH-FPT,828
1,15296,Volpar ,ZS-PRA,1016
1,10057,Douglas ,XV-NUH,11
1,9089,Douglas ,JA8013,507
1,5742,Consolidated ,CF-AAD,135
1,9827,Douglas ,TAM-24,10
1,10962,Fokker ,PK-GFP,843
1,8644,Douglas ,EC-AQE,5
1,11815,Ilyushin ,CCCP-75507,500
1,10078,Douglas ,XW-TDA,10
1,1122,Antonov ,CCCP-70738,724
1,10739,Fairchild ,T-571,1017
1,11878,Ilyushin ,CCCP-86671,641
1,11637,Howard ,N361MC,913
1,13934,NAMC ,PP-CTG,874
1,13945,NAMC ,SX-BBQ,1018
1,3804,Boeing ,TC-JAM,1009
1,15365,Yakovlev ,CCCP-87819,916
1,4344,Britten-Norman,F-OCRH,976
1,14991,Vickers ,F-BMCH,297
1,10531,Fairchild ,52-5936,206
1,3030,Boeing ,D-ABIG,1019
1,10902,Fokker ,I-ATIR,449
1,14851,Tupolev ,DM-SCA,678
1,9904,Douglas ,VH-PNA,64
1,6479,Dassault ,F-WFAL,1020
1,8191,Douglas ,4W-ABJ,6
1,986,Antonov ,CCCP-46202,764
1,11984,Ilyushin ,LZ-ILA,334
1,10618,Fairchild ,648,977
1,748,Antonov ,CCCP-09676,702
1,1152,Antonov ,CCCP-91726,702
1,11052,Fokker ,VH-FNI,449
1,4342,Britten-Norman,F-BTGH,1021
1,6728,De Havilland Canada,938,861
1,8530,Douglas ,CF-FOL,10
1,14515,Sud Aviation,YU-AJG,515
1,786,Antonov ,CCCP-11360,850
1,8093,Douglas ,43-49771,1022
1,6615,De Havilland Canada,401,707
1,11561,Hawker ,PI-C1027,647
1,7551,Douglas Aircraft Company,JA8040,808
1,8563,Douglas ,CF-TQW,10
1,5868,Convair ,EC-BZR,587
1,954,Antonov ,CCCP-41306,702
1,11643,Howard ,N5033F,322
1,3778,Boeing ,SU-AOW,1023
1,13123,Lockheed ,64-0558,759
1,6446,Curtiss ,YV-C-TGE,2
1,8510,Douglas ,CF-AUQ,5
1,3594,Boeing ,N9031U,907
1,10832,Fokker ,AP-AUS,843
1,13112,Lockheed ,64-0505,649
1,7363,De Havilland,N521M,1024
1,3554,Boeing ,N788TW,854
1,12211,Learjet ,N20M,619
1,3445,Boeing ,N602US,1025
1,6143,Curtiss ,CC-CLA,2
1,14408,Short ,T-703,936
1,5977,Convair ,N8807E,463
1,7666,Douglas Aircraft Company,N954N,857
1,6157,Curtiss ,CF-IHV,52
1,6955,De Havilland Canada,F-OGFE,971
1,13012,Lockheed ,56-0490,842
1,10911,Fokker ,LN-SUY,828
1,13439,Lockheed ,N400M,1026
1,10854,Fokker ,EC-BVC,828
1,13420,Lockheed ,N310EA,1027
1,9354,Douglas ,N500AE,494
1,3005,Boeing ,CF-PWZ,786
1,11756,Ilyushin ,644,266
1,9641,Douglas ,PK-EHC,5
1,15029,Vickers ,G-AOHI,351
1,11605,Higgins ,CP-749,1028
1,992,Antonov ,CCCP-46276,764
1,3280,Boeing ,JY-ADO,1029
1,6150,Curtiss ,CF-HQI,634
1,9039,Douglas ,HR-TNO,327
1,12889,Lockheed ,155917,1030
1,12037,Ilyushin ,SU-AOV,748
1,9725,Douglas ,PP-SQA,8
1,7563,Douglas Aircraft Company,LN-RLM,1015
1,9073,Douglas ,IJ341,19
1,7175,De Havilland Canada,OH-KOA,809
1,8015,Douglas ,43-48636,804
1,8536,Douglas ,CF-HTH,5
1,10426,Fairchild ,374,977
1,8549,Douglas ,CF-OOV,10
1,782,Antonov ,CCCP-11341,1031
1,14818,Tupolev ,CCCP-85023,1032
1,12182,Learjet ,N100SQ,1033
1,2782,Boeing ,5A-DAH,1034
1,9029,Douglas ,HP-560,10
1,6277,Curtiss ,N10427,2
1,10148,Douglas ,ZK-AOI,1035
1,6597,De Havilland Canada,2372,1036
1,11847,Ilyushin ,CCCP-75712,500
1,12268,Learjet ,N454RN,1033
1,7210,De Havilland Canada,PK-NUC,722
1,15347,Yakovlev ,CCCP-87602,916
1,488,Antonov ,12,1037
1,10543,Fairchild ,53-7839,888
1,9409,Douglas ,N6574,8
1,7742,Douglas ,0540/5-T-3,22
1,11980,Ilyushin ,LZ-BEM,500
1,5865,Convair ,EC-BJC,587
1,7514,Douglas Aircraft Company,EC-BII,830
1,14444,Sud Aviation,EC-BID,757
1,803,Antonov ,CCCP-11994,1038
1,1160,Antonov ,CCCP-93467,300
1,14203,Sabreliner ,N9503Z,731
1,10534,Fairchild ,524,977
1,1127,Antonov ,CCCP-70816,537
1,2844,Boeing ,63-7989,378
1,7736,Douglas ,0-50781,853
1,13686,MBB ,N320MC,654
1,639,Antonov ,CCCP-01262,109
1,12881,Lockheed ,152749,768
1,11620,Hindustan Aeronautics,VT-EAU,955
1,6568,De Havilland Canada,0-53323,286
1,10058,Douglas ,XV-NUI,11
1,6199,Curtiss ,CP-969,2
1,692,Antonov ,CCCP-05670,109
1,7147,De Havilland Canada,N7705,722
1,13893,Morane ,E-213,535
1,13896,Morane ,E-217,535
1,8321,Douglas ,6169,1039
1,12819,Lockheed ,141250,559
1,13502,Lockheed ,N6906C,1040
1,6186,Curtiss ,CP-801,1041
1,694,Antonov ,CCCP-05820,537
1,15063,Vickers ,G-AXOP,1042
1,5947,Convair ,N711NA,587
1,12892,Lockheed ,157332,1043
1,14119,Rockwell ,N743R,1044
1,932,Antonov ,CCCP-35577,537
1,11628,Howard ,N175S,322
1,15275,Vickers ,YI-ACL,1045
1,7299,De Havilland Canada,YA-GAT,861
1,13996,Nord ,9XR-KH,1046
1,13968,Nord ,4X-FAO/072,380
1,14767,Tupolev ,CCCP-42505,497
1,6217,Curtiss ,HI-201,42
1,12962,Lockheed ,4662,338
1,6256,Curtiss ,HK-791,2
1,8933,Douglas ,HK-1300,789
1,11614,Hindustan Aeronautics,VT-DXH,955
1,13979,Nord ,6411,1047
1,9944,Douglas ,VT-AYH,10
1,12577,Lisunov ,CCCP-04244,34
1,12371,Learjet ,PT-CXK,1033
1,11641,Howard ,N45CK,913
1,13480,Lockheed ,N620S,67
1,14820,Tupolev ,CCCP-85030,1032
1,6315,Curtiss ,N446M,2
1,9047,Douglas ,HS-TGU,550
1,11841,Ilyushin ,CCCP-75687,436
1,697,Antonov ,CCCP-05915,781
1,1120,Antonov ,CCCP-70569,537
1,1214,Antonov ,CU-T876,680
1,15121,Vickers ,PP-SRD,445
1,14746,Tupolev ,CCCP-42379,497
1,10084,Douglas ,XW-TDM,10
1,1075,Antonov ,CCCP-55798,537
1,10834,Fokker ,AP-AUW,449
1,8553,Douglas ,CF-QBB,10
1,13321,Lockheed ,HK-1274,412
1,3882,Boeing ,VT-EAM,1048
1,8892,Douglas ,HI-117,1049
1,14815,Tupolev ,CCCP-77102,1050
1,15077,Vickers ,HK-1061,443
1,3737,Boeing ,PP-VLJ,1051
1,13387,Lockheed ,N173W,784
1,5764,Consolidated ,HK-1020,135
1,6007,Convair ,N999JZ,633
1,5857,Convair ,CX-BHS,138
1,12147,Learjet ,D-IHLZ,1052
1,7636,Douglas Aircraft Company,N863F,903
1,7716,Douglas Aircraft Company,XA-SOC,813
1,7510,Douglas Aircraft Company,CF-TIJ,943
1,9258,Douglas ,N296,494
1,732,Antonov ,CCCP-09228,537
1,11625,Howard ,N10TP,913
1,7641,Douglas Aircraft Company,N8960T,1053
1,900,Antonov ,CCCP-32558,537
1,14794,Tupolev ,CCCP-65668,951
1,6569,De Havilland Canada,0-53327,286
1,14508,Sud Aviation,VT-DPO,591
1,3297,Boeing ,LV-JTO,910
1,11888,Ilyushin ,CCCP-91534,266
1,13978,Nord ,6410,1047
1,8290,Douglas ,5H-AAK,5
1,14779,Tupolev ,CCCP-45062,644
1,6292,Curtiss ,N1312V,52
1,3735,Boeing ,PP-VJZ,870
1,4387,Britten-Norman,HP-570,708
1,3451,Boeing ,N620L,1054
1,14495,Sud Aviation,OY-SAN,598
1,9559,Douglas ,OB-R-920,125
1,8299,Douglas ,5U-AAC,8
1,5874,Convair ,HB-IMM,715
1,12835,Lockheed ,145936,652
1,11061,Fokker ,VT-DMD,420
1,1136,Antonov ,CCCP-79827,621
1,3390,Boeing ,N417PA,658
1,3264,Boeing ,JA8109,1055
1,10693,Fairchild ,N4215,796
1,4873,Canadair ,F-ZBBM,902
1,931,Antonov ,CCCP-35559,537
1,3316,Boeing ,N127,1056
1,11591,Hawker ,XA-SAB,647
1,7672,Douglas Aircraft Company,N975NE,857
1,1126,Antonov ,CCCP-70807,537
1,918,Antonov ,CCCP-33242,537
1,13479,Lockheed ,N6202C,200
1,8909,Douglas ,HJ916,19
1,3323,Boeing ,N1728T,1057
1,15361,Yakovlev ,CCCP-87790,916
1,10873,Fokker ,F-BSUM,883
1,14443,Sud Aviation,EC-BIC,757
1,6931,De Havilland Canada,CF-WWP,722
1,4430,Britten-Norman,N38JA,976
1,3997,Breguet ,257,1058
1,3625,Boeing ,OD-AFR,516
1,955,Antonov ,CCCP-41373,473
1,1003,Antonov ,CCCP-46435,764
1,14516,Sud Aviation,YV-C-AVI,515
1,8918,Douglas ,HK-111,1059
1,10763,Fokker ,5-209,1060
1,13325,Lockheed ,HK-777,412
1,13110,Lockheed ,63-8077,1061
1,869,Antonov ,CCCP-28954,537
1,14886,Tupolev ,OK-MDE,386
1,1643,Antonov ,SP-DNK,1062
1,746,Antonov ,CCCP-09649,702
1,2245,Beech ,F-BSRZ,848
1,11219,Grumman ,AD.1-5,952
1,11650,Howard ,N669M,1063
1,3917,Boeing ,XV-NJC,1064
1,10722,Fairchild ,PI-C875,372
1,7623,Douglas Aircraft Company,N802WA,865
1,957,Antonov ,CCCP-41913,109
1,5961,Convair ,N7876,587
1,13663,Lockheed ,XV198,832
1,14514,Sud Aviation,YU-AHD,591
1,10068,Douglas ,XW-PKD,6
1,13399,Lockheed ,N211W,343
1,888,Antonov ,CCCP-32213,537
1,623,Antonov ,BNMAU-4206,764
1,11166,Grumman ,2123,342
1,14429,Sud Aviation,7T-VAI,515
1,13472,Lockheed ,N566E,390
1,14086,Rockwell ,N200RC,879
1,12252,Learjet ,N40LB,833
1,5994,Convair ,N94230,797
1,8102,Douglas ,43-6022,12
1,14440,Sud Aviation,EC-BBR,598
1,9744,Douglas ,PT-CEV,10
1,14768,Tupolev ,CCCP-42506,497
1,809,Antonov ,CCCP-12967,850
1,9803,Douglas ,T.3-25,19
1,4541,Britten-Norman,PT-DVN,1065
1,683,Antonov ,CCCP-04340,109
1,12596,Lisunov ,CCCP-71209,36
1,1131,Antonov ,CCCP-70880,109
1,7387,De Havilland,XA-COL,928
1,14759,Tupolev ,CCCP-42486,497
1,6751,De Havilland Canada,9N-ABG,971
1,13086,Lockheed ,62-1845,649
1,3629,Boeing ,OD-AFX,1051
1,3134,Boeing ,F-BPJC,1066
1,3912,Boeing ,XA-SEN,820
1,14774,Tupolev ,CCCP-45031,644
1,3296,Boeing ,LV-JNE,1067
1,13939,NAMC ,PP-SMJ,990
1,9388,Douglas ,N614SE,327
1,644,Antonov ,CCCP-01609,537
1,6225,Curtiss ,HK-1383,52
1,1108,Antonov ,CCCP-70408,724
1,3523,Boeing ,N751N,907
1,4428,Britten-Norman,N37JA,976
1,11168,Grumman ,251,643
1,11388,Handley ,HK-718,994
1,15348,Yakovlev ,CCCP-87607,916
1,7605,Douglas Aircraft Company,N60NA,1000
1,3401,Boeing ,N458PA,786
1,960,Antonov ,CCCP-41978,109
1,14442,Sud Aviation,EC-BIA,598
1,14001,Nord ,F-BLHT,1068
1,11154,Grumman ,152787,653
1,10054,Douglas ,XV-NIE,5
1,7774,Douglas ,17171,182
1,9162,Douglas ,MM61832,19
1,3665,Boeing ,PH-BUA,1069
1,15250,Vickers ,WF411,143
1,7597,Douglas Aircraft Company,N3323L,830
1,7643,Douglas Aircraft Company,N8967E,857
1,14353,Short ,N40DA,901
1,1672,Antonov ,SP-WCB,537
1,1920,Avia ,3155,457
1,7527,Douglas Aircraft Company,HB-IDK,1070
1,6724,De Havilland Canada,8R-GCP,722
1,10066,Douglas ,XW-PHV,6
1,6702,De Havilland Canada,803,623
1,2061,BAC ,LV-JNR,1010
1,6193,Curtiss ,CP-910,17
1,14765,Tupolev ,CCCP-42503,497
1,7757,Douglas ,131615,196
1,6486,Dassault ,LN-FOE,752
1,8567,Douglas ,CP-1048,326
1,8192,Douglas ,4W-ABR,10
1,6433,Curtiss ,XW-PKK,42
1,13508,Lockheed ,N6917C,784
1,14778,Tupolev ,CCCP-45061,644
1,3027,Boeing ,D-ABEY,908
1,6145,Curtiss ,CC-COA,2
1,7519,Douglas Aircraft Company,EC-CBN,1071
1,3386,Boeing ,N407PA,658
1,937,Antonov ,CCCP-40521,702
1,3035,Boeing ,D-ABOT,1072
1,6034,Convair ,TAM-47,347
1,15350,Yakovlev ,CCCP-87629,916
1,13637,Lockheed ,VH-AGX,1073
1,14492,Sud Aviation,OO-SRD,591
1,14777,Tupolev ,CCCP-45044,644
1,14500,Sud Aviation,PP-PDV,598
1,893,Antonov ,CCCP-32448,473
1,8912,Douglas ,HK-1027,75
1,9218,Douglas ,N19428,24
1,10158,Douglas ,ZS-DAK,593
1,14004,Nord ,F-BNTT,1074
1,8659,Douglas ,EM-3,1075
1,10906,Fokker ,I-TIDE,828
1,9569,Douglas ,OH-KDC,125
1,14198,Sabreliner ,N34W,731
1,13320,Lockheed ,HK-1146,67
1,2305,Beech ,N125AE,932
1,999,Antonov ,CCCP-46357,764
1,6201,Curtiss ,CP-990,52
1,617,Antonov ,BL740,592
1,8318,Douglas ,6162,99
1,11505,Hawker ,FAC-1103,647
1,9830,Douglas ,TAM-52,54
