accident_id,admin_id,accd_date,location,Fatalities,registration_id,cat,Country,aircraft_id
14069,1,10-10-2013,Kudat Airpor...,2,2755,A1,Malaysia,1420
14070,1,10-10-2013,"near Skulyn, Voly...",2,13880,A1,Ukraine,300
14071,1,10-11-2013,Likawage Air...,0,1868,A1,Tanzania,1687
14072,1,10-12-2013,near Lincoln Muni...,0,9302,A2,USA,2618
14073,1,10/14/2013,near Loreto Airpo...,14,14719,A1,Mexico,1687
14074,1,10/15/2013,Wichita-Colo...,0,10026,A2,USA,2483
14075,1,10/16/2013,near Pakse Airpor...,49,12892,A1,Laos,2619
14076,1,10/16/2013,Kenora Airpo...,0,3404,A2,Canada,647
14077,1,10/18/2013,"near Derby, KS",2,10027,A1,USA,1102
14078,1,10/19/2013,Balesin Airs...,0,12981,A1,Philippines,1607
14079,1,10/19/2013,Madang Airpo...,0,11711,A1,P.N. Guinea,2620
14080,1,10/21/2013,Piilani High...,0,10887,A2,USA,1687
14081,1,10/23/2013,Homer Airpor...,0,9946,A2,USA,1602
14082,1,10/25/2013,Paris-Charle...,0,7710,A1,France,1856
14083,1,10/26/2013,"Tayozhny, Kr...",2,15490,A1,Russia,109
14084,1,10/29/2013,Pogapa Airstrip,0,11921,A2,Indonesia,1687
14085,1,11-03-2013,Riberalta Ai...,8,5244,A1,Bolivia,1390
14086,1,11-03-2013,Devil's Hole...,0,6840,A1,U.K.,1700
14087,1,11-04-2013,"near Buena Vista,...",0,14771,C1,Venezuela,2621
14088,1,11-07-2013,Buenos Aires...,0,8031,A2,Argentina,2622
14089,1,11-07-2013,Buenos Aires...,0,8027,A2,Argentina,2413
14090,1,11-10-2013,near Red Lake Air...,5,3407,A1,Canada,1390
14091,1,11/15/2013,Buenos Aires...,0,8029,A2,Argentina,2413
14092,1,11/17/2013,Kazan Intern...,50,14197,A1,Russia,2199
14093,1,11/17/2013,"Kamako, West...",0,2852,A2,D.R. Congo,537
14094,1,11/19/2013,near Fort Lauderd...,4,14737,A1,USA,1245
14095,1,11/22/2013,Badami Airpo...,0,9947,A2,USA,1695
14096,1,11/24/2013,São Paulo/Ca...,0,5464,A2,Brazil,1871
14097,1,11/24/2013,near Philadelphia...,0,10716,A2,USA,1619
14098,1,11/25/2013,Kibeni,3,11717,A1,P.N. Guinea,1687
14099,1,11/25/2013,Buon Me Thuo...,0,14131,A2,Vietnam,1544
14100,1,11/25/2013,"Nuiqsut, AK",0,8239,A2,USA,2623
14101,1,11/29/2013,Bwabwata Nat...,33,3841,C1,Namibia,2413
14102,1,11/29/2013,near Saint Mary's...,4,8401,A1,USA,1687
14103,1,11/29/2013,near Fukue Airpor...,0,7761,A2,Japan,2467
14104,1,11/30/2013,Omega Airpor...,0,11327,A1,Namibia,2624
14105,1,11/30/2013,near San Fernando...,0,2,C1,Venezuela,1245
14106,1,12-02-2013,"near La Alianza, ...",2,10798,A1,Puerto Rico,1390
14107,1,12-02-2013,"near Walton, IN",0,10728,A2,USA,2366
14108,1,12-03-2013,London-Heath...,0,7023,A2,U.K.,2034
14109,1,12-04-2013,Abuja Intern...,0,5857,A1,Nigeria,2625
14110,1,12-04-2013,near Pikany India...,5,12541,A1,Brazil,1001
14111,1,12-05-2013,Madrid-Baraj...,0,8681,A2,Spain,2556
14112,1,12-10-2013,London-Stans...,0,7610,A2,U.K.,2626
14113,1,12-10-2013,Guayaramerín...,0,6405,A2,Bolivia,877
14114,1,12-11-2013,near Kalaupapa Ai...,1,10232,A1,USA,1687
14115,1,12/13/2013,Amsterdam-Sc...,0,8781,A2,Netherlands,2627
14116,1,12/13/2013,Amsterdam-Sc...,0,11742,A2,Netherlands,2628
14117,1,12/17/2013,near Atlanta-Fult...,2,9765,A1,USA,2249
14118,1,12/19/2013,Juba Airport...,0,13243,A2,South Sudan,2629
14119,1,12/22/2013,Johannesburg...,0,6814,A1,South Africa,2159
14120,1,12/23/2013,Bangor Inter...,0,10841,A1,USA,2069
14121,1,12/24/2013,Saint Lucia-...,0,6911,A2,Saint Lucia,2587
14122,1,12/26/2013,near Irkutsk-2 Ai...,9,114,A1,Russia,579
14123,1,12/31/2013,"near Coventry, Wa...",0,9344,A2,U.K.,2618
14124,1,01-03-2014,Las Vegas-Mc...,0,10803,A2,USA,2630
14125,1,01-05-2014,Madinah-Moha...,0,7572,A2,Saudi Arabia,2631
14126,1,01-05-2014,Aspen-Pitkin...,1,8353,A1,USA,2088
14127,1,01-05-2014,Jaipur Inter...,0,14401,A1,India,1688
14128,1,01-07-2014,Aweil Airport,0,3815,A2,South Sudan,1787
14129,1,01-08-2014,Stephenville...,0,3491,A1,Canada,1689
14130,1,01-10-2014,Eastern Afgh...,3,8728,A1,Afghanistan,2632
14131,1,01-12-2014,near Trier-Föhren...,4,9566,A1,Germany,1303
14132,1,01/14/2014,"near Savannah, GA",0,10373,A2,USA,2633
14133,1,01/18/2014,Saltillo-Pla...,0,14735,A1,Mexico,1180
14134,1,01/18/2014,near Olive Creek,2,2623,A1,Guyana,1687
14135,1,01/20/2014,"near Petreasa, Alba",2,15091,A1,Romania,1215
14136,1,01/20/2014,near Addis Ababa-...,0,13847,A1,Ethiopia,1587
14137,1,01/22/2014,near Roskilde Air...,0,11609,A2,Denmark,1102
14138,1,01/22/2014,Moskva-Domod...,0,12714,A1,Russia,969
14139,1,01/26/2014,Honiara-Hend...,0,15376,A1,Solomon Isl.,2634
14140,1,01/28/2014,Paris-Charle...,0,7042,A1,France,1929
14141,1,01/29/2014,Ilulissat Ai...,0,11608,A1,Greenland,2338
14142,1,01/31/2014,Atlanta-Will...,0,11088,A2,USA,1949
14143,1,02-01-2014,Surabaya-Jua...,0,11958,A2,Indonesia,2635
14144,1,02-02-2014,Kulob Airpor...,0,6069,A2,Tajikistan,1688
14145,1,02-03-2014,Elk City-Reg...,0,10061,A1,USA,1888
14146,1,02-04-2014,Zhengzhou-Xi...,0,3274,A2,China,2457
14147,1,02-06-2014,Anadyr Airpo...,0,12772,A2,Russia,2636
14148,1,02-07-2014,Istanbul-Sab...,0,13548,H2,Turkey,2637
14149,1,02-10-2014,Mala Mala Ai...,0,15413,A2,South Africa,2638
14150,1,02-11-2014,near Aïn Kercha,76,2517,A1,Algeria,1743
14151,1,02-12-2014,Moskva-Vnuko...,0,12587,A1,Russia,1505
14152,1,02-12-2014,Shannon Airp...,0,5799,O1,Ireland,1809
14153,1,02/14/2014,Bournemouth ...,0,14144,O1,U.K.,1526
14154,1,02/15/2014,Atsugi NAS (...,0,397,O1,Japan,1043
14155,1,02/15/2014,Atsugi NAS (...,0,398,O1,Japan,1043
14156,1,02/15/2014,Atsugi NAS (...,0,406,O1,Japan,1043
14157,1,02/15/2014,Stella Maris...,0,3678,A1,Bahamas,1303
14158,1,02/15/2014,Atsugi NAS (...,0,404,O1,Japan,1043
14159,1,02/15/2014,Atsugi NAS (...,0,2635,O1,Japan,2639
14160,1,02/15/2014,Atsugi NAS (...,0,1346,O1,Japan,1043
14161,1,02/15/2014,Atsugi NAS (...,0,1348,O1,Japan,1043
14162,1,02/16/2014,near Sandhikhark,18,2779,A1,Nepal,971
14163,1,02/17/2014,Genève-Coint...,0,6016,H2,Switzerland,2640
14164,1,02/17/2014,Rubkona Airport,1,2052,A1,South Sudan,2641
14165,1,02/17/2014,Funchal Airp...,0,6860,A2,Portugal,2628
14166,1,02/19/2014,near Pearland Reg...,1,10733,A1,USA,1457
14167,1,02/20/2014,"near Sydney, NSW",0,14013,A2,Australia,2619
14168,1,02/21/2014,near Grombalia,11,1841,A1,Tunisia,1174
14169,1,02/22/2014,Terceira-Laj...,0,11543,A2,Portugal,2571
14170,1,02/25/2014,near Lukapa Airpo...,0,5594,A2,Angola,1552
14171,1,02/27/2014,Winnipeg-Jam...,0,3638,A2,Canada,2642
14172,1,03-02-2014,near Hadhramaut,0,109,A2,Yemen,1218
14173,1,03-03-2014,near Kish Island ...,4,5902,A1,Iran,1101
14174,1,03-06-2014,Glasgow-Pres...,0,5778,A2,U.K.,2643
14175,1,03-08-2014,within Indian Ocean,239,2762,A1,Indian Ocean,2644
14176,1,03-09-2014,Churchill Ai...,0,3438,A1,Canada,1809
14177,1,03/13/2014,Philadelphia...,0,8346,A1,USA,2034
14178,1,03/16/2014,Zephyrhills ...,0,8419,A2,USA,1102
14179,1,03/26/2014,near Kuala Lumpur...,0,2749,A1,Malaysia,2619
14180,1,03/27/2014,Chandigarh A...,0,14409,A1,India,2068
14181,1,03/28/2014,Karauli dist...,5,7889,A1,India,2570
14182,1,03/28/2014,Brasília-Jus...,0,12373,A1,Brazil,1586
14183,1,04-01-2014,München-Fran...,0,5460,H2,Germany,2195
14184,1,04-08-2014,"near Bethel, AK",2,8429,A1,USA,1687
14185,1,04-10-2014,within Venezuela,0,12506,O1,Venezuela,1279
14186,1,04/14/2014,Yangon-Minga...,0,14979,A1,Myanmar,2136
14187,1,04/14/2014,Yangon-Minga...,0,14978,A2,Myanmar,2377
14188,1,04/19/2014,near Saltillo-Pla...,8,14729,A1,Mexico,1366
14189,1,04/19/2014,Paris-Charle...,0,6327,A2,France,2413
14190,1,04/20/2014,Guri'el Airs...,0,2099,A1,Somalia,1787
14191,1,04/23/2014,Kikori Airpo...,0,11718,A2,P.N. Guinea,1811
14192,1,04/25/2014,Kramatorsk A...,0,13897,C1,Ukraine,109
14193,1,04/29/2014,East Midland...,0,5832,A1,U.K.,2645
14194,1,04/29/2014,Lagos-Murtal...,0,1944,A2,Nigeria,2245
14195,1,05-08-2014,Kabul Airpor...,0,15004,A1,Afghanistan,1648
14196,1,05-08-2014,near San Vicente ...,5,7419,A1,Colombia,64
14197,1,05-09-2014,"Terbuny, Lip...",0,12900,A1,Russia,466
14198,1,05-09-2014,Columbus-Ric...,0,10365,A2,USA,2646
14199,1,05-10-2014,Zahedan Airp...,0,5893,A1,Iran,1586
14200,1,05-10-2014,Ganla,0,1961,A1,Niger,1586
14201,1,05-12-2014,El Wak,1,7884,A1,Kenya,1974
14202,1,05/17/2014,near Xieng Khouan...,16,12883,A1,Laos,2647
14203,1,05/22/2014,Mount Airy/S...,0,8782,A2,USA,2296
14204,1,05/26/2014,Donetsk Airp...,0,13917,C1,Ukraine,916
14205,1,05/27/2014,near Carmelo/Zaga...,5,8030,A1,Uruguay,1544
14206,1,05/27/2014,Yazd Airport...,0,334,A1,Iran,2389
14207,1,05/28/2014,Traverse Cit...,0,9066,A2,USA,2581
14208,1,05/30/2014,"near Homer, AK",0,9140,A2,USA,2373
14209,1,05/30/2014,Pickle Lake ...,0,3404,A2,Canada,647
14210,1,05/30/2014,Coari-Urucu ...,0,12382,A1,Brazil,2469
14211,1,05/31/2014,Bedford-Hans...,7,8393,A1,USA,1909
14212,1,06-02-2014,near Bahía Solano...,0,12119,A1,Colombia,2648
14213,1,06-02-2014,Dayton-Mark ...,0,8384,A2,USA,1126
14214,1,06-03-2014,Moskva-Shere...,0,12875,O1,Russia,2649
14215,1,06-06-2014,near Drobyshevo,5,2521,C1,Ukraine,1310
14216,1,06-06-2014,Apure,0,10581,C1,Venezuela,1366
14217,1,06-07-2014,"near Rybinsk, Yar...",1,12908,A1,Russia,109
14218,1,06-08-2014,near Olsztyn/Dajt...,0,13109,A1,Poland,300
14219,1,06-08-2014,Karachi-Jinn...,0,3146,C1,Pakistan,2400
14220,1,06-11-2014,Surabaya-Jua...,0,12087,A2,Indonesia,2619
14221,1,06/13/2014,Aruanã Airpo...,0,12246,A1,Brazil,2296
14222,1,06/13/2014,Tehran-Imam ...,0,5929,O2,Iran,1778
14223,1,06/14/2014,near Lugansk Airp...,49,2458,C1,Ukraine,1575
14224,1,06/15/2014,Fresno Yosem...,0,9616,A1,USA,2051
14225,1,06/17/2014,"near Lydenburg, M...",3,644,A1,South Africa,1660
14226,1,06/18/2014,Huntsville I...,3,10649,A1,USA,1538
14227,1,06/19/2014,"near Egegik, AK",0,8810,A2,USA,1687
14228,1,06/20/2014,Kabul Airpor...,0,10571,A2,Afghanistan,2466
14229,1,06/23/2014,near Olsberg-Elpe,2,5501,A1,Germany,1245
14230,1,06/24/2014,near Peshawar-Bac...,1,3132,C2,Pakistan,2650
14231,1,06/27/2014,Bukavu-Kavum...,0,2829,A2,D.R. Congo,2451
14232,1,06/28/2014,London-Stans...,0,5812,A2,U.K.,2411
14233,1,06/28/2014,London-Stans...,0,5825,A2,U.K.,2411
14234,1,06/29/2014,Astana Inter...,0,2764,A2,Kazakhstan,2651
14235,1,07-02-2014,near Nairobi-Jomo...,4,2039,A1,Kenya,1787
14236,1,07-04-2014,Leipzig Airp...,0,8166,A2,Germany,2136
14237,1,07-06-2014,near Chirundu,0,2923,A1,Zambia,708
14238,1,07-06-2014,Monkey Mount...,0,2619,A1,Guyana,1148
14239,1,07-07-2014,Moskva-Vnuko...,0,12588,A1,Russia,1842
14240,1,07-10-2014,Kilimanjaro ...,0,1879,A2,Tanzania,2354
14241,1,07/14/2014,near Izvaryne,2,474,C1,Ukraine,1218
14242,1,07/14/2014,Tripoli Inte...,0,2717,C1,Libya,2320
14243,1,07/15/2014,Tripoli Inte...,0,1847,C1,Libya,2125
14244,1,07/16/2014,Tripoli Inte...,0,1836,C1,Libya,1956
14245,1,07/16/2014,Atlanta-Will...,0,10840,A1,USA,2214
14246,1,07/17/2014,Hrabove,298,2761,C1,Ukraine,2644
14247,1,07/17/2014,Tarasovka Ai...,0,13900,C1,Ukraine,300
14248,1,07/20/2014,Tripoli Inte...,0,1846,C1,Libya,2652
14249,1,07/20/2014,Tripoli Inte...,0,1852,C1,Libya,2653
14250,1,07/20/2014,Cox's Bazar ...,0,13014,A1,Bangladesh,1870
14251,1,07/22/2014,Herat Airpor...,0,8218,A1,Afghanistan,2654
14252,1,07/22/2014,Montevideo-C...,0,5412,A2,Uruguay,1332
14253,1,07/23/2014,near Magong Airpo...,48,3231,A1,Taiwan,2354
14254,1,07/24/2014,near Gossi,116,5779,A1,Mali,1828
14255,1,07/25/2014,Boulder City...,0,8716,A2,USA,971
14256,1,07/27/2014,Tripoli Inte...,0,1843,C1,Libya,2655
14257,1,07/27/2014,Tripoli Inte...,0,1845,C1,Libya,2034
14258,1,07/27/2014,Tripoli Inte...,0,1837,C1,Libya,1956
14259,1,07/28/2014,near Foz do Iguaç...,0,12521,A1,Brazil,1332
14260,1,07/29/2014,London-Stans...,0,5821,A2,U.K.,2411
14261,1,07/29/2014,San Diego In...,0,9892,A1,USA,1819
14262,1,08-06-2014,"near Prototskiye,...",0,12637,A1,Russia,537
14263,1,08-09-2014,San Antonio ...,0,11174,A2,USA,2557
14264,1,08-10-2014,near Tehran-Mehra...,40,5904,A1,Iran,2460
14265,1,08-10-2014,near Harrisburg I...,0,10746,A2,USA,1619
14266,1,08/13/2014,"Santos, SP",7,12353,A1,Brazil,2656
14267,1,08/15/2014,Doncaster/Sh...,0,6858,A1,U.K.,1560
14268,1,08/20/2014,Raleigh/Durh...,0,9617,O1,USA,1687
14269,1,08/23/2014,Mulume Munene,4,2920,A1,D.R. Congo,1217
14270,1,08/26/2014,"near Mercaderes, ...",0,5837,A2,Colombia,2310
14271,1,08/29/2014,"Ibans, Mosqu...",0,10326,A1,Honduras,1206
14272,1,08/30/2014,near Tamanrasset ...,7,13912,A1,Algeria,1600
14273,1,08/31/2014,near Kogatende,3,2087,A1,Tanzania,883
14274,1,09-06-2014,Mogadishu In...,0,2033,A2,Somalia,1787
14275,1,09-09-2014,Mulia Airpor...,0,12043,A2,Indonesia,1687
14276,1,09-09-2014,Nouméa-La To...,0,6315,A1,New Caledonia,1465
14277,1,09-12-2014,Athens Munic...,0,8713,O1,USA,1102
14278,1,09-12-2014,Chicago-O'Ha...,0,8599,A2,USA,2657
14279,1,09/14/2014,"Nordelta, BA",2,8098,A1,Argentina,1872
14280,1,09/15/2014,Miami Intern...,0,10153,A1,USA,2658
14281,1,09/19/2014,Conroe-Lone ...,0,9176,A2,USA,2586
14282,1,09/20/2014,near Port Moresby...,4,11692,A1,P.N. Guinea,971
14283,1,09/20/2014,Chandigarh A...,0,7878,A1,India,2659
14284,1,09/21/2014,"Kom Ashwin, ...",6,13300,A1,Egypt,1092
14285,1,09/24/2014,Shoyna Airport,0,12583,A2,Russia,109
14286,1,09/26/2014,Timmins Airp...,0,3403,A1,Canada,1128
14287,1,09/28/2014,La Tabatière...,0,3680,A2,Canada,971
14288,1,09/28/2014,Ceiba-Jose A...,0,11027,A2,Puerto Rico,1545
14289,1,10-01-2014,Amsterdam-Sc...,0,11758,A2,Netherlands,2413
14290,1,10-05-2014,New York-Joh...,0,9941,A2,USA,2192
14291,1,10-05-2014,New York-Joh...,0,7860,A2,USA,2660
14292,1,10-07-2014,Dublin Airpo...,0,5824,A2,Ireland,2411
14293,1,10-07-2014,Dublin Airpo...,0,5823,A2,Ireland,2411
14294,1,10-12-2014,Punta Cana I...,0,7157,A1,Dominican Rep.,1581
14295,1,10/13/2014,Milano-Linat...,0,11480,A1,Italy,2190
14296,1,10/16/2014,Donetsk Airp...,0,13903,C1,Ukraine,1509
14297,1,10/16/2014,Los Roques A...,0,15322,A2,Venezuela,1206
14298,1,10/16/2014,Lanai Airpor...,0,9094,A2,USA,2661
14299,1,10/19/2014,near Calabozo,0,14773,C1,Venezuela,1110
14300,1,10/20/2014,Moskva-Vnuko...,4,6300,A1,Russia,2662
14301,1,10/20/2014,Braunschweig...,0,5515,A2,Germany,1802
14302,1,10/22/2014,Minneapolis-...,0,10197,A2,USA,2663
14303,1,10/22/2014,Minneapolis-...,0,10076,A2,USA,2664
14304,1,10/24/2014,Lorient-Lann...,0,6397,A2,France,1823
14305,1,10/24/2014,Laguna de Tr...,0,14744,A1,Mexico,1520
14306,1,10/25/2014,near Shabunda Air...,0,2888,A1,D.R. Congo,1217
14307,1,10/25/2014,Tamanrasset-...,0,5498,A1,Algeria,1245
14308,1,10/28/2014,Toussus-le-N...,0,10295,A2,France,1457
14309,1,10/29/2014,near Sint Maarten...,2,9345,A1,Sint Maarten,1891
14310,1,10/30/2014,Wichita-Mid-...,4,9834,A1,USA,2068
14311,1,11-01-2014,Santa Cruz-V...,0,10795,A2,Bolivia,2665
14312,1,11-03-2014,"near Elorza, Apur...",0,14770,C1,Venezuela,1206
14313,1,11-06-2014,Edmonton Int...,0,3623,A2,Canada,2245
14314,1,11-06-2014,Surat Gujara...,0,14423,A2,India,2637
14315,1,11-07-2014,Kabul Airpor...,0,15005,A1,Afghanistan,1648
14316,1,11-09-2014,near Freeport-Gra...,9,8669,A1,Bahamas,1245
14317,1,11/14/2014,Panyagor Air...,2,2032,A1,South Sudan,2666
14318,1,11/20/2014,"near Yellowknife, NT",0,3441,A1,Canada,1687
14319,1,11/21/2014,Houston-Suga...,0,9964,A1,USA,2483
14320,1,11/24/2014,London-Biggi...,0,8283,A1,U.K.,2027
14321,1,11/24/2014,Stavanger-So...,0,7983,A2,Norway,2572
14322,1,11/25/2014,Samara-Kurum...,0,12585,A2,Russia,2350
14323,1,11/27/2014,Teniente Rod...,0,607,A2,Antarctica,2667
14324,1,12-01-2014,"near Mackall AAF, NC",0,2575,A1,USA,1092
14325,1,12-01-2014,"near Mackall AAF, NC",0,61,A2,USA,2668
14326,1,12-04-2014,Belize City ...,0,13943,A1,Belize,1687
14327,1,12-04-2014,Zürich-Klote...,0,5472,A2,Switzerland,1877
14328,1,12-07-2014,Providencial...,0,14211,A2,Turks and Caicos,1518
14329,1,12-08-2014,near Gaithersburg...,6,8242,A1,USA,2483
14330,1,12-09-2014,within Venezuela,0,14767,C1,Venezuela,2669
14331,1,12-12-2014,Hokandara,5,13051,A1,Sri Lanka,1914
14332,1,12-12-2014,Obo-Mission ...,0,13853,A1,C.A.R.,1474
14333,1,12-12-2014,Baltimore/Wa...,0,10582,A2,USA,2670
14334,1,12/13/2014,Brittas Hous...,0,8800,A2,Ireland,1687
14335,1,12/18/2014,near Champotón,2,8966,A1,Mexico,1279
14336,1,12/21/2014,Taitung Airp...,0,3291,A2,Taiwan,1733
14337,1,12/22/2014,Tequesquiten...,0,14733,A2,Mexico,971
14338,1,12/28/2014,Karimata Strait,162,11848,A1,Indonesia,2534
14339,1,12/28/2014,within Guyana,2,2621,A1,Guyana,1148
14340,1,12/28/2014,near Uvira,6,1265,A1,D.R. Congo,1174
14341,1,12/30/2014,Lahore-Allam...,0,3141,A1,Pakistan,2576
14342,1,12/30/2014,Roswell Inte...,0,11193,A2,USA,1687
14343,1,01-02-2015,Stornoway Ai...,0,6873,A1,U.K.,1838
14344,1,01-03-2015,Magadan-Soko...,0,12645,A1,Russia,2323
14345,1,01-04-2015,Nairobi-Jomo...,0,2081,A1,Kenya,1787
14346,1,01-08-2015,São Paulo-Co...,0,12386,O1,Brazil,2544
14347,1,01-09-2015,Matthews Rid...,0,2608,A2,Guyana,1687
14348,1,01-10-2015,Accra-Kotoka...,0,6022,A1,Ghana,2671
14349,1,01-11-2015,Enarotali Ai...,0,12106,A2,Indonesia,971
14350,1,01-12-2015,Hamburg-Fuhl...,0,5508,O1,Germany,1802
14351,1,01/15/2015,Coventry-Bag...,0,6824,A2,U.K.,2672
14352,1,01/16/2015,Los Roques A...,0,15302,A1,Venezuela,1155
14353,1,01/17/2015,Tacloban Air...,0,13001,A1,Philippines,2423
14354,1,01/18/2015,near Abu adh Dhuh...,30,15045,A1,Syria,1218
14355,1,01/20/2015,near Shatyrkul Mine,6,13845,A1,Kazakhstan,724
14356,1,01/20/2015,Dawlatabad d...,0,15439,A2,Afghanistan,1482
14357,1,01/20/2015,Nürnberg Air...,0,7047,A2,Germany,1586
14358,1,01/26/2015,near Baghdad Inte...,0,3021,C2,Iraq,2591
14359,1,01/29/2015,near Boca Druif,3,8827,C1,Aruba,1497
14360,1,01/30/2015,Tripoli-Miti...,0,1838,C1,Libya,1956
14361,1,02-02-2015,Rhodes/Parad...,0,13337,A1,Greece,2673
14362,1,02-04-2015,near Taipei-Songs...,43,3232,A1,Taiwan,2619
14363,1,02-09-2015,Sebastian Mu...,0,9117,A2,USA,809
14364,1,02-09-2015,Sebastian Mu...,0,10328,A2,USA,809
14365,1,02-11-2015,near Miami Execut...,4,15287,A1,USA,1602
14366,1,02/14/2015,Malange Airp...,0,13374,A1,Angola,1914
14367,1,02/14/2015,near Quelimane Ai...,0,6401,A1,Mozambique,2674
14368,1,02/18/2015,Kiev-Borispo...,0,6038,O2,Ukraine,1474
14369,1,02/18/2015,Kiev-Borispo...,0,13916,O1,Ukraine,916
14370,1,02/18/2015,Sharjah Airp...,0,3022,A2,U.A.E.,2675
14371,1,02/18/2015,Samara Airpo...,0,12832,O1,Russia,2676
14372,1,02/23/2015,Guernsey Air...,0,6898,A2,U.K.,1607
14373,1,02/24/2015,Sault Ste. M...,0,3756,A2,Canada,1619
14374,1,02/24/2015,Baltimore/Wa...,0,11280,A2,USA,1647
14375,1,02/26/2015,St. John's A...,0,3637,A2,Canada,2677
14376,1,03-01-2015,Marco Island...,0,9995,A1,USA,2610
14377,1,03-04-2015,Kathmandu-Tr...,0,13587,A1,Nepal,2452
14378,1,03-04-2015,Wamena Airpo...,0,11863,A1,Indonesia,2672
14379,1,03-05-2015,New York-La ...,0,11052,A1,USA,1949
14380,1,03-05-2015,Ancona-Falco...,0,5672,A1,Italy,2243
14381,1,03-08-2015,Hubli Airpor...,0,14427,A1,India,2245
14382,1,03-10-2015,Muskegon Air...,0,8386,A2,USA,1647
14383,1,03-12-2015,Blackpool Ai...,0,6892,A1,U.K.,2249
14384,1,03/13/2015,near Niigata Airp...,0,7755,A2,Japan,1909
14385,1,03/14/2015,Melbourne-Tu...,0,2763,A2,Australia,2678
14386,1,03/19/2015,Aden Interna...,0,2485,O1,Yemen,2679
14387,1,03/24/2015,Prads-Haute-...,150,5458,C1,France,1681
14388,1,03/24/2015,"near Goa, India",2,7742,A1,Indian Ocean,2680
14389,1,03/24/2015,"Verdigris, OK",0,8301,A1,USA,2638
14390,1,03/26/2015,"Promin, Luts...",2,13883,A1,Ukraine,537
14391,1,03/26/2015,Sana'a-Al Da...,0,546,C1,Yemen,2681
14392,1,03/29/2015,Halifax-Stan...,0,3537,A1,Canada,1681
14393,1,03/31/2015,Makhachkala ...,0,12896,O1,Russia,466
14394,1,04-01-2015,Dublin Airpo...,0,5816,A2,Ireland,2411
14395,1,04-01-2015,Dublin Airpo...,0,5817,A2,Ireland,2411
14396,1,04-03-2015,Wichita-Colo...,0,9730,O1,USA,2682
14397,1,04-03-2015,Wichita-Colo...,0,9731,O1,USA,2682
14398,1,04-03-2015,Wichita-Colo...,0,9741,O1,USA,2682
14399,1,04-03-2015,Wichita-Colo...,0,11208,O1,USA,2682
14400,1,04-03-2015,Wichita-Colo...,0,11209,O1,USA,2682
14401,1,04-03-2015,Wichita-Colo...,0,8997,O1,USA,2683
14402,1,04-03-2015,Barneo Camp ...,0,12791,A1,Arctic Ocean,1926
14403,1,04-10-2015,near Caribbean Sea,0,9558,A2,Atlantic Ocean,1909
14404,1,04/13/2015,near North Vancou...,2,3748,A1,Canada,1264
14405,1,04/13/2015,Khajuraho Ai...,0,14414,A2,India,2684
14406,1,04/13/2015,Port Hueneme...,0,324,A1,USA,2685
14407,1,04/14/2015,Hiroshima In...,0,7506,A1,Japan,2136
14408,1,04/16/2015,near Rifle-Garfie...,0,8975,A2,USA,1390
14409,1,04/21/2015,near Valparaiso-E...,0,253,A1,USA,2686
14410,1,04/25/2015,Istanbul-Ata...,0,13588,A1,Turkey,2136
14411,1,04/25/2015,Maracaibo-La...,0,15309,A1,Venezuela,1206
14412,1,04/25/2015,near Portland Bill,0,6857,A2,U.K.,984
14413,1,04/28/2015,Sana'a Inter...,0,2484,C1,Yemen,2687
14414,1,04/28/2015,near Ashizuri Cap...,0,2690,A2,Pacific Ocean,2688
14415,1,04/30/2015,Bellevue-Off...,0,2289,A2,USA,2689
14416,1,05-02-2015,Katowice-Pyr...,0,5420,A2,Poland,2690
14417,1,05-04-2015,Sana'a Inter...,0,2481,C1,Yemen,2691
14418,1,05-09-2015,near Sevilla Airp...,4,5675,A1,Spain,2692
14419,1,05-09-2015,Dahra Oilfield,0,1826,O1,Libya,1815
14420,1,05-10-2015,Fuzhou Chang...,0,3275,A1,China,2457
14421,1,05-10-2015,Azov distric...,0,12907,A1,Russia,499
14422,1,05/16/2015,"near Klaipeda, Li...",2,8131,A1,Atlantic Ocean,537
14423,1,05/16/2015,Carlsbad-McC...,0,9753,A2,USA,2068
14424,1,05/18/2015,"Sanamer, Sta...",0,12739,A1,Russia,537
14425,1,05/19/2015,Mandeng Airs...,0,2071,A1,South Sudan,2693
14426,1,05/20/2015,near Puerto Colombia,4,9,C1,Colombia,1366
14427,1,05/30/2015,Sendai Airpo...,0,7781,A2,Japan,2568
14428,1,06-02-2015,near Querétaro Ai...,5,14728,A1,Mexico,1264
14429,1,06-04-2015,"near Skwentna, AK",0,9140,A2,USA,2373
14430,1,06-08-2015,near Pichavaram,3,5150,A1,Indian Ocean,2694
14431,1,06-10-2015,Konan Airpor...,0,7756,A2,Japan,2618
14432,1,06-11-2015,Male Interna...,0,2602,A2,Maldives,971
14433,1,06-11-2015,Male Interna...,0,2591,A2,Maldives,971
14434,1,06-11-2015,Sacramento-E...,0,9755,A2,USA,2447
14435,1,06-11-2015,Port Harcour...,0,9705,A1,Nigeria,2421
14436,1,06-12-2015,near Kosrae Airpo...,0,14046,I2,Micronesia,2400
14437,1,06/15/2015,Tatsinsky di...,0,12818,A1,Russia,537
14438,1,06/16/2015,Aktau Airpor...,0,8137,O1,Kazakhstan,2695
14439,1,06/17/2015,over China,0,10176,A1,China,2696
14440,1,06/19/2015,"near Kezhma, Kezh...",0,12698,A1,Russia,537
14441,1,06/22/2015,Grosse Ile M...,0,10122,A2,USA,1245
