admin_id,aircraft_id,type,Manufacturer,Military / Commercial
1,539,Convair T-29C (CV-240),Convair ,M
1,540,Lockheed EC-121M Super Constellatio,Lockheed ,M
1,541,Morane Saulnier C-41 (MS.760 Paris),Morane ,M
1,542,Curtiss CW-20 (C-46),Curtiss ,C
1,543,Douglas DC-8-43,Douglas ,C
1,544,Vickers 812 Viscount,Vickers ,C
1,545,DH-106 Comet 4C,De Havilland,C
1,546,Bristol 175 Britannia 314,Bristol ,C
1,547,Antonov An-24,Antonov ,C
1,548,T-39A Sabreliner,Sabreliner,M
1,549,Tupolev Tu-114D,Tupolev ,C
1,550,Douglas DC-8-33,Douglas ,C
1,551,Avro 748-105 Srs. 1,Avro ,C
1,552,Martin P5B Marlin,Martin ,M
1,553,Lockheed VC-60A Lodestar,Lockheed ,M
1,554,Avia 14(M),Avia ,C
1,555,Martin JRM-2 Mars,Martin ,C
1,556,Antonov An-2SKh,Antonov ,C
1,557,Boeing C-135B,Boeing ,M
1,558,Morane Saulnier MS.760B Paris II,Morane ,C
1,559,Lockheed P-2H Neptune,Lockheed ,M
1,560,Lockheed C-140A-LM JetStar,Lockheed ,M
1,561,Vickers 828 Viscount,Vickers ,C
1,562,Douglas LC-47H,Douglas ,M
1,563,Boeing 707-441,Boeing ,C
1,564,Fairchild C-123B Provider,Fairchild ,C
1,565,ATL-98 Carvair,ATL-98 ,C
1,566,Boeing S.307B-1 Stratoliner,Boeing ,C
1,567,Convair CV-340-59,Convair ,C
1,568,Douglas Dakota III (DC-3),Douglas ,C
1,569,Lockheed P-3A Orion,Lockheed ,M
1,570,Vickers 754D Viscount,Vickers ,C
1,571,Boeing 720-051B,Boeing ,C
1,572,Douglas DC-3A-191,Douglas ,C
1,573,Scottish Aviation Twin Pioneer CC.2,Scottish ,M
1,574,Antonov An-6,Antonov ,C
1,575,Douglas C-117D (DC-3),Douglas ,M
1,576,Vickers 668 Varsity T.1,Vickers ,M
1,577,Vickers 953 Vanguard,Vickers ,C
1,578,Douglas LC-47A (DC-3),Douglas ,M
1,579,Antonov An-12,Antonov ,C
1,580,Ilyushin Il-18,Ilyushin ,C
1,581,Douglas C-133B Cargomaster,Douglas ,M
1,582,Vickers 759D Viscount,Vickers ,C
1,583,Douglas DC-3-201E,Douglas ,C
1,584,Douglas DC-6B,Douglas ,M
1,585,Douglas DC-3 (R4D-4),Douglas ,C
1,586,Douglas VC-117A,Douglas ,M
1,587,Convair CV-990,Convair ,C
1,588,Douglas DC-3 Hiper,Douglas ,C
1,589,Douglas DC-3-201,Douglas ,C
1,590,VEB 14P,VEB ,C
1,591,SE-210 Caravelle VI-N,Sud Aviation,C
1,592,Antonov An-12A,Antonov ,M
1,593,Douglas C-49E (DC-3DST-144),Douglas ,C
1,594,Avro Shackleton MR.3,Avro ,M
1,595,Consolidated PBY-6A Catalina,Consolidated ,C
1,596,Tupolev Tu-124,Tupolev ,C
1,597,Avia 14,Avia ,C
1,598,SE-210 Caravelle VI-R,Sud Aviation,C
1,599,PZL MD-12,PZL ,C
1,600,Vickers 651 Valetta C.1,Vickers ,C
1,601,Bristol 170 Superfreighter 32,Bristol ,M
1,602,Douglas C-74 Globemaster I,Douglas ,C
1,603,BAC One-Eleven 200AB,BAC ,C
1,604,Consolidated Vultee PBY-6A Catalina,Consolidated ,M
1,605,Douglas C-53C (DC-3),Douglas ,C
1,606,Douglas DC-8-54F,Douglas ,C
1,607,Boeing 707-437,Boeing ,C
1,608,Antonov An-12B,Antonov ,C
1,609,Convair CV-580,Convair ,C
1,610,Douglas HC-47A,Douglas ,M
1,611,CT-39A Sabreliner,Sabreliner,M
1,612,Douglas C-54Q (DC-4),Douglas ,M
1,613,BAC One-Eleven 201AC,BAC ,C
1,614,Boeing 707-139,Boeing ,C
1,615,CV-2B Caribou (DHC-4),De Havilland Canada,M
1,616,Lockheed P-2E Neptune,Lockheed ,M
1,617,Douglas C-47H,Douglas ,M
1,618,Boeing 707-331,Boeing ,C
1,619,Learjet 23,Learjet ,C
1,620,Douglas SC-47D (DC-3),Douglas ,C
1,621,Antonov An-2SX,Antonov ,C
1,622,Douglas HC-54D (DC-4),Douglas ,M
1,623,DHC-4A Caribou,De Havilland Canada,M
1,624,Lockheed WC-121N Super Constellatio,Lockheed ,M
1,625,Lockheed SP-2E Neptune,Lockheed ,M
1,626,Antonov An-8RU,Antonov ,C
1,627,Antonov An-2S,Antonov ,C
1,628,Steward-Davis Super Catalina (PBY-5,Steward-Davis ,C
1,629,Vickers 951 Vanguard,Vickers ,C
1,630,Antonov An-12B,Antonov ,M
1,631,Ilyushin Il-18V,Ilyushin ,M
1,632,Lockheed P2V-6M Neptune,Lockheed ,M
1,633,Convair CV-440,Convair ,C
1,634,Curtiss C-46R,Curtiss ,C
1,635,DH-125-1,De Havilland,C
1,636,Douglas LC-47J,Douglas ,M
1,637,Douglas TC-47D (DC-3),Douglas ,M
1,638,Grumman G-73 Mallard,Grumman ,M
1,639,Vickers 782D Viscount,Vickers ,C
1,640,Douglas Dakota IV (DC-3),Douglas ,C
1,641,Ilyushin Il-62,Ilyushin ,C
1,642,Douglas Dakota 4 (DC-3),Douglas ,C
1,643,Grumman HU-16B Albatross,Grumman ,M
1,644,Tupolev Tu-124V,Tupolev ,C
1,645,Handley Page HPR-7 Herald 202,Handley ,C
1,646,Vickers 773 Viscount,Vickers ,C
1,647,Hawker Siddeley HS-748,Hawker ,C
1,648,Canadair CP-107 Argus Mk.2,Canadair ,M
1,649,Lockheed C-130E Hercules,Lockheed ,M
1,650,Handley Page HPR-7 Herald 207,Handley ,C
1,651,Fairchild F-27F,Fairchild ,C
1,652,Lockheed EC-121K Super Constellatio,Lockheed ,M
1,653,Grumman C-2A Greyhound,Grumman ,M
1,654,MBB HFB-320 Hansa Jet,MBB ,C
1,655,Boeing 720-040B,Boeing ,C
1,656,Vickers VC10-1101,Vickers ,C
1,657,Boeing C-135A,Boeing ,M
1,658,Boeing 707-321B,Boeing ,C
1,659,A.W. AW-650 Argosy 222,A.W. ,C
1,660,Handley Page Hastings C.1A,Handley ,M
1,661,Bristol 175 Britannia 302,Bristol ,C
1,662,Lockheed EC-121H Super Constellatio,Lockheed ,M
1,663,Avro 748-101 Srs. 1,Avro ,C
1,664,Boeing 727-22,Boeing ,C
1,665,Lockheed KC-130F Hercules,Lockheed ,C
1,666,Douglas DC-3A-367,Douglas ,C
1,667,Lockheed PV-2 Harpoon,Lockheed ,C
1,668,CC-108 Caribou (DHC-4),De Havilland Canada,M
1,669,Boeing 707-121B,Boeing ,C
1,670,A.W. AW-650 Argosy 101,A.W. ,C
1,671,Boeing EC-97G,Boeing ,C
1,672,Boeing 727-23,Boeing ,C
1,673,Fairchild C-123K Provider,Fairchild ,M
1,674,Boeing 707-131B,Boeing ,C
1,675,Fairchild C-123J Provider,Fairchild ,C
1,676,Douglas AC-47D,Douglas ,M
1,677,Grumman HU-16A Albatross,Grumman ,M
1,678,Tupolev Tu-134,Tupolev ,C
1,679,Convair CV-440-0,Convair ,C
1,680,Antonov An-24V,Antonov ,C
1,681,Boeing 727-81,Boeing ,C
1,682,Hawker Siddeley DH-125-1A,Hawker ,C
1,683,Canadair CL-44D4-2,Canadair ,C
1,684,Vickers 779D Viscount,Vickers ,C
1,685,Douglas TC-47K (DC-3),Douglas ,C
1,686,Lockheed CC-130B Hercules,Lockheed ,M
1,687,Grumman CSR-110 Albatross (HU-16B),Grumman ,M
1,688,Hawker Siddeley HS-121 Trident 1C,Hawker ,C
1,689,Fairchild UC-123B Provider,Fairchild ,M
1,690,Douglas DC-3-208,Douglas ,C
1,691,Hawker Siddeley HS-121 Trident 1E,Hawker ,C
1,692,Douglas DC-8-52,Douglas ,C
1,693,CV-2A Caribou (DHC-4),De Havilland Canada,M
1,694,Douglas DC-3-362,Douglas ,C
1,695,Douglas C-117D Super DC-3,Douglas ,C
1,696,Douglas RC-47D,Douglas ,M
1,697,BAC One-Eleven 203AE,BAC ,C
1,698,Douglas Dakota IIIS&R (DC-3),Douglas ,M
1,699,Douglas DC-8-51,Douglas ,C
1,700,Douglas DC-3-313A,Douglas ,C
1,701,Lockheed C-141A-LM Starlifter,Lockheed ,M
1,702,Antonov An-2TP,Antonov ,C
1,703,Lockheed 14-N3 Super Electra,Lockheed ,C
1,704,Vickers 832 Viscount,Vickers ,C
1,705,Rockwell 1121 Jet Commander,Rockwell ,C
1,706,Douglas DC-9-14,Douglas ,C
1,707,C-7A Caribou (DHC-4),De Havilland Canada,M
1,708,BN-2A Islander,Britten-Norman,C
1,709,NAMC YS-11-111,NAMC ,C
1,710,Boeing 727-21,Boeing ,C
1,711,DH-125-1A/522,De Havilland,C
1,712,Canadair CL-44D4-1,Canadair ,C
1,713,Vickers 823 Viscount,Vickers ,C
1,714,Chase YC-122C Avitruc,Chase ,C
1,715,Convair CV-640,Convair ,C
1,716,Fairchild UC-123B-6-FA Provider,Fairchild ,M
1,717,Antonov An-12A,Antonov ,C
1,718,Douglas RC-47P,Douglas ,M
1,719,Shorts SC.7 Skyvan 2-102,Short ,C
1,720,Douglas DC-9-15,Douglas ,C
1,721,Douglas VC-47J (DC-3),Douglas ,M
1,722,DHC-6 Twin Otter 100,De Havilland Canada,C
1,723,Vickers 818 Viscount,Vickers ,C
1,724,Antonov An-2P,Antonov ,C
1,725,Bristol 175 Britannia 313,Bristol ,C
1,726,Bristol 175 Britannia 308F,Bristol ,C
1,727,Fokker F-27 Friendship 400,Fokker ,C
1,728,Lockheed CC-130E Hercules,Lockheed ,M
1,729,Canadair CC-109 Cosmopolitan,Canadair ,M
1,730,Fairchild HC-123B,Fairchild ,C
1,731,Sabreliner 40,Sabreliner ,C
1,732,Curtiss C-46T,Curtiss ,C
1,733,Lockheed L-100 Hercules,Lockheed ,C
1,734,Antonov An-12TP-2,Antonov ,C
1,735,Antonov An-12BP,Antonov ,M
1,736,DH-114 Heron 2C,De Havilland,M
1,737,Nord 2502B Noratlas,Nord ,M
1,738,Vickers 803 Viscount,Vickers ,C
1,739,BAC One-Eleven 204AF,BAC ,C
1,740,Vickers 760D Viscount,Vickers ,C
1,741,Hawker Siddeley HS-748,Hawker ,M
1,742,Grumman G-159 Gulfstream I,Grumman ,C
1,743,Lockheed EC-130E Hercules,Lockheed ,M
1,744,Boeing KC-135R,Boeing ,M
1,745,C-7B Caribou (DHC-4),De Havilland Canada,M
1,746,Antonov An-2M,Antonov ,M
1,747,Breguet 1150 Atlantic,Breguet ,M
1,748,Ilyushin Il-18D,Ilyushin ,C
1,749,Dornier Do 28D Skyservant,Dornier ,C
1,750,Vickers 808 Viscount,Vickers ,C
1,751,Oakland Centaurus,Oakland ,C
1,752,Dassault Falcon 20C,Dassault ,C
1,753,Douglas VC-47H (DC-3),Douglas ,M
1,754,Fokker F-27 Friendship 200,Fokker ,M
1,755,Bristol 175 Britannia C.1,Bristol ,M
1,756,Handley Page HPR-7 Herald 214,Handley ,C
1,757,SE-210 Caravelle 10R,Sud Aviation,C
1,758,Boeing 707-131,Boeing ,C
1,759,Lockheed C-130E-I Hercules,Lockheed ,M
1,760,Vickers C-90 Viscount (742D),Vickers ,M
1,761,Douglas AC-47,Douglas ,M
1,762,Douglas DC-3-270B,Douglas ,C
1,763,Hawker Siddeley HS-125-3B,Hawker ,C
1,764,Antonov An-24B,Antonov ,C
1,765,Boeing 720-060B,Boeing ,C
1,766,Lockheed OP-2E Neptune,Lockheed ,M
1,767,Lockheed L-1329 JetStar I,Lockheed ,M
1,768,Lockheed P-3B Orion,Lockheed ,M
1,769,Boeing 707-138B,Boeing ,C
1,770,Boeing 727-92C,Boeing ,C
1,771,Boeing 707-328C,Boeing ,C
1,772,Douglas EC-47P,Douglas ,M
1,773,Convair CV-340-38,Convair ,C
1,774,Boeing 727-22C,Boeing ,C
1,775,Boeing 707-465,Boeing ,C
1,776,Bristol 170 Freighter 31E,Bristol ,M
1,777,Boeing 707-344C,Boeing ,C
1,778,Douglas DC-8-31,Douglas ,C
1,779,Lockheed L-100 Hercules,Lockheed ,M
1,780,A.W. AW-660 Argosy C.1,A.W. ,M
1,781,Antonov An-2M,Antonov ,C
1,782,Douglas VC-54G (DC-4),Douglas ,M
1,783,Fairchild UC-123K Provider,Fairchild ,M
1,784,Lockheed L-1049H Super Constellatio,Lockheed ,M
1,785,Fairchild F-27J,Fairchild ,C
1,786,Boeing 707-321C,Boeing ,C
1,787,Piaggio PD.808,Piaggio ,C
1,788,Boeing 727-51,Boeing ,C
1,789,Douglas DC-7BF,Douglas ,C
1,790,Convair CV-340-68,Convair ,C
1,791,Boeing 707-329C,Boeing ,C
1,792,Consolidated P4Y-2G Privateer,Consolidated ,C
1,793,Boeing 707-458,Boeing ,C
1,794,Lockheed HC-130P Combat King,Lockheed ,M
1,795,Vickers 739A Viscount,Vickers ,C
1,796,Fairchild FH-227B,Fairchild ,C
1,797,Convair CV-600,Convair ,C
1,798,Ilyushin Il-18E,Ilyushin ,C
1,799,Chase YC-122C Avitruc,Chase ,M
1,800,Boeing 707-341C,Boeing ,C
1,801,Boeing 727-59,Boeing ,C
1,802,Douglas DC-7C,Douglas ,M
1,803,BN-2 Islander,Britten-Norman,C
1,804,Douglas EC-47Q,Douglas ,M
1,805,Fairchild FH-227C,Fairchild ,C
1,806,Douglas DC-6A/B,Douglas ,M
1,807,Boeing 707-324C,Boeing ,C
1,808,DC-8-62,Douglas Aircraft Company,C
1,809,DHC-6 Twin Otter 200,De Havilland Canada,C
1,810,Fairchild F-27B,Fairchild ,C
1,811,Dornier Do 28D-1 Skyservant,Dornier ,C
1,812,Boeing 707-358B,Boeing ,C
1,813,DC-9-15,Douglas Aircraft Company,C
1,814,Boeing 707-3B4C,Boeing ,C
1,815,Vickers VC10-1102,Vickers ,C
1,816,CT-39A-1-NO Sabreliner,Sabreliner,M
1,817,Vickers 720C Viscount,Vickers ,C
1,818,Boeing 727-113C,Boeing ,C
1,819,Boeing RC-135S Rivet Ball,Boeing ,M
1,820,Boeing 727-14,Boeing ,C
1,821,Lockheed EC-121R Super Constellatio,Lockheed ,M
1,822,Boeing KC-97L,Boeing ,C
1,823,Lockheed HC-130H Hercules,Lockheed ,M
1,824,DC-9-15MC,Douglas Aircraft Company,C
1,825,Douglas C-49J (DC-3),Douglas ,C
1,826,Boeing 720-058B,Boeing ,C
1,827,Handley Page HPR-7 Herald 201,Handley ,C
1,828,Fokker F-28 Fellowship 1000,Fokker ,C
1,829,Boeing 707-379C,Boeing ,C
1,830,DC-9-32,Douglas Aircraft Company,C
1,831,Douglas DC-3-216,Douglas ,C
1,832,Lockheed Hercules C.1 (C-130K),Lockheed ,M
1,833,Learjet 25,Learjet ,C
1,834,Boeing 727-116,Boeing ,C
1,835,Lockheed 18 Learstar II,Lockheed ,C
1,836,Douglas DC-6A/C,Douglas ,C
1,837,Boeing C-97G Stratofreighter,Boeing ,C
1,838,Breguet 763,Breguet ,M
1,839,Douglas DC-6A/C,Douglas ,M
1,840,Boeing 737-159,Boeing ,C
1,841,Transall C-160F,Transall ,M
1,842,Lockheed AC-130A Spectre,Lockheed ,M
1,843,Fokker F-27 Friendship 600,Fokker ,C
1,844,FMA IA 50 Guaraní II,FMA ,M
1,845,Boeing 727-64,Boeing ,C
1,846,Boeing RC-135E Rivet Amber,Boeing ,M
1,847,Boeing 707-360C,Boeing ,C
1,848,Beech 99,Beech ,C
1,849,T-39A-1-NO Sabreliner,Sabreliner,M
1,850,Antonov An-12TB,Antonov ,C
1,851,Douglas DC-3B-202A,Douglas ,C
1,852,Howard 500,Howard ,C
1,853,Douglas C-47J (DC-3),Douglas ,M
1,854,Boeing 707-331C,Boeing ,C
1,855,Boeing 707-323C,Boeing ,C
1,856,Douglas C-47M (DC-3),Douglas ,M
1,857,DC-9-31,Douglas Aircraft Company,C
1,858,Boeing 707-331B,Boeing ,C
1,859,Douglas DC-3-209,Douglas ,C
1,860,BAC One-Eleven 402AP,BAC ,C
1,861,DHC-6 Twin Otter 100,De Havilland Canada,M
1,862,Handley Page HP-137 Jetstream 1,Handley ,C
1,863,Boeing 707-387B,Boeing ,C
1,864,Fairchild AC-119G Shadow,Fairchild ,M
1,865,DC-8-63CF,Douglas Aircraft Company,C
1,866,NAMC YS-11A-213,NAMC ,C
1,867,Vickers 833 Viscount,Vickers ,C
1,868,Beech 65-B80 Queen Air,Beech ,C
1,869,Convair CV-440-75,Convair ,C
1,870,Boeing 707-345C,Boeing ,C
1,871,BAC One-Eleven 420EL,BAC ,C
1,872,Fokker F-27 Friendship 400M,Fokker ,M
1,873,DH-125-400A,De Havilland,C
1,874,NAMC YS-11A-202,NAMC ,C
1,875,Sud-Aviation SE-210 Caravelle VIR,Sud Aviation,C
1,876,Lockheed L-749A Constellation,Lockheed ,M
1,877,Fokker F-27 Friendship 400M,Fokker ,C
1,878,Boeing 707-328B,Boeing ,C
1,879,Rockwell 1121B Jet Commander,Rockwell ,C
1,880,Antonov An-12PL,Antonov ,C
1,881,NAMC YS-11-125,NAMC ,C
1,882,Consolidated Canso A,Consolidated ,M
1,883,Fokker F-27 Friendship 500,Fokker ,C
1,884,Douglas RC-54V (DC-4),Douglas ,C
1,885,IAI 1123 Westwind,IAI ,C
1,886,Vickers 814 Viscount,Vickers ,C
1,887,UC-1A Otter (DHC-3),De Havilland Canada,C
1,888,Fairchild AC-119K Stinger,Fairchild ,M
1,889,Boeing 727-89,Boeing ,C
1,890,Lockheed C-130A Hercules,Lockheed ,C
1,891,Boeing 737-2A1,Boeing ,C
1,892,Kaiser-Frazer AC-119G Shadow,Kaiser-Frazer,M
1,893,DC-9-33CF,Douglas Aircraft Company,C
1,894,Bristol 170 Freighter 31M,Bristol ,C
1,895,Convair T-29D (CV-240),Convair ,M
1,896,Aero Spacelines 377MGT Mini Guppy T,Aero ,C
1,897,Douglas EC-47N,Douglas ,M
1,898,Lockheed C-5A Galaxy,Lockheed ,M
1,899,Boeing 727-231,Boeing ,C
1,900,Douglas C-124C Globemaster II,Douglas ,C
1,901,Shorts SC.7 Skyvan 3-200,Short ,C
1,902,Canadair CL-215,Canadair ,C
1,903,DC-8-63,Douglas Aircraft Company,C
1,904,Bristol 175 Britannia 312F,Bristol ,C
1,905,Antonov An-22,Antonov ,M
1,906,BAC One-Eleven 414EG,BAC ,C
1,907,Boeing 737-222,Boeing ,C
1,908,Boeing 737-130,Boeing ,C
1,909,DC-8-63AF,Douglas Aircraft Company,C
1,910,Boeing 737-287,Boeing ,C
1,911,Boeing 747-121,Boeing ,C
1,912,NAMC YS-11A-219,NAMC ,C
1,913,Howard 350,Howard ,C
1,914,Boeing B-17T Turbo Fortress,Boeing ,C
1,915,Lockheed L-188CF Electra,Lockheed ,C
1,916,Yakovlev Yak-40,Yakovlev ,C
1,917,Vickers Super VC10-1151,Vickers ,C
1,918,BAC One-Eleven 424EU,BAC ,C
1,919,Fokker F-27 Friendship 300,Fokker ,C
1,920,Douglas DST-318A (DC-3),Douglas ,C
1,921,Lockheed L-100-20 Hercules,Lockheed ,C
1,922,Lockheed C-5A Galaxy,Lockheed ,C
1,923,Handley Page HPR-7 Herald 203,Handley ,C
1,924,IAI Arava 101,IAI ,C
1,925,Handley Page HPR-7 Herald 204,Handley ,C
1,926,Boeing 707-373C,Boeing ,C
1,927,Canadair CL-44J,Canadair ,C
1,928,DH-125-1A,De Havilland,C
1,929,Boeing 727-2A7,Boeing ,C
1,930,Nord 262A-44,Nord ,C
1,931,Nord 262E,Nord ,C
1,932,Beech 99A,Beech ,C
1,933,Hawker Siddeley HS-121 Trident 3B,Hawker ,C
1,934,DH-106 Comet 3B,De Havilland,C
1,935,Nord 262A-34,Nord ,M
1,936,Shorts SC.7 Skyvan 3M-400,Short ,M
1,937,Vickers 749 Viscount,Vickers ,C
1,938,Boeing 727-76,Boeing ,C
1,939,Lockheed LC-130F Hercules,Lockheed ,M
1,940,Douglas C-54B (DC-4),Douglas ,M
1,941,Douglas DC-3-294,Douglas ,C
1,942,ATL-98 Carvair,ATL-98 ,M
1,943,DC-8-53,Douglas Aircraft Company,C
1,944,Aérospatiale SN.600 Corvette,Aérospatiale ,C
1,945,Boeing 720-047B,Boeing ,C
1,946,NAMC YS-11-102,NAMC ,C
1,947,Learjet 24D,Learjet ,C
1,948,Douglas C-118 (DC-6B),Douglas ,M
1,949,Carstedt Jet Liner 600A,Carstedt ,C
1,950,Convair CV-240-14,Convair ,C
1,951,Tupolev Tu-134A,Tupolev ,C
1,952,Grumman SA-16A Albatross (HU-16),Grumman ,M
1,953,Hawker Siddeley HS-125-400B,Hawker ,M
1,954,Boeing KC-135Q,Boeing ,M
1,955,HAL-748,Hindustan Aeronautics,C
1,956,NAMC YS-11A-217,NAMC ,C
1,957,Boeing 727-281,Boeing ,C
1,958,Douglas DC-3A-375,Douglas ,C
1,959,Volpar Turboliner,Volpar ,C
1,960,Boeing 727-193,Boeing ,C
1,961,BAC One-Eleven 515FB,BAC ,C
1,962,Howard Eldorado 700,Howard ,C
1,963,Hawker Siddeley HS-121 Trident 1E,Hawker ,M
1,964,C-9A Nightingale (DC-9-30),De Havilland Canada,M
1,965,Beriev Be-30,Beriev ,C
1,966,ATECO Westwind II,ATECO ,C
1,967,Douglas CC-129 Dakota (DC-3),Douglas ,M
1,968,NAMC YS-11A-212,NAMC ,C
1,969,Antonov An-24RV,Antonov ,C
1,970,DHC-6 Twin Otter 300,De Havilland Canada,M
1,971,DHC-6 Twin Otter 300,De Havilland Canada,C
1,972,Nord 262A-25,Nord ,C
1,973,BAC One-Eleven 412EB,BAC ,C
1,974,Boeing 707-340C,Boeing ,C
1,975,Fairchild F-27M,Fairchild ,C
1,976,BN-2A-6 Islander,Britten-Norman,C
1,977,Fairchild C-123K Provider,Fairchild ,C
1,978,Lockheed EC-130G Hercules,Lockheed ,M
1,979,Vickers VC10-1100,Vickers ,C
1,980,VFW/Fokker VFW.614,Fokker ,C
1,981,Avia 14-40,Avia ,C
1,982,C-7A Caribou (DHC-4),De Havilland Canada,C
1,983,Learjet 25B,Learjet ,C
1,984,Dassault Falcon 20D,Dassault ,C
1,985,Boeing 747-230B,Boeing ,C
1,986,Dassault Falcon 20F,Dassault ,C
1,987,SE-210 Caravelle 10B3,Sud Aviation,C
1,988,DH-114 Riley Heron 2D,De Havilland,C
1,989,Lockheed AC-130E Spectre,Lockheed ,M
1,990,NAMC YS-11A-211,NAMC ,C
1,991,Shorts SC.7 Skyvan 3-300,Short ,C
1,992,Vickers Super VC10-1154,Vickers ,C
1,993,Let L-410A,Let ,C
1,994,Handley Page HPR-7 Herald 101,Handley ,C
1,995,Douglas VC-47J (DC-3),Douglas ,C
1,996,Lockheed 18 Learstar,Lockheed ,M
1,997,Antonov An-24T,Antonov ,M
1,998,Boeing 727-44,Boeing ,C
1,999,Lockheed C-130D Hercules,Lockheed ,M
1,1000,DC-10-10,Douglas Aircraft Company,C
1,1001,BN-2A-3 Islander,Britten-Norman,C
1,1002,DH-114 Prinair Heron 2B,De Havilland,C
1,1003,DH-114 Sea Heron C.1,De Havilland,M
1,1004,Boeing C-135F,Boeing ,M
1,1005,Fairchild AC-119G Flying Boxcar,Fairchild ,M
1,1006,BAC One-Eleven 501EX,BAC ,C
1,1007,Canadair CC-106 Yukon (CL-44),Canadair ,C
1,1008,Douglas DC-3-454,Douglas ,C
1,1009,Boeing 707-321,Boeing ,C
1,1010,BAC One-Eleven 521FH,BAC ,C
1,1011,Consolidated 28-5AC Catalina,Consolidated ,C
1,1012,Boeing 707-358C,Boeing ,C
1,1013,Boeing 727-2B6,Boeing ,C
1,1014,Vickers 761D Viscount,Vickers ,C
1,1015,DC-9-21,Douglas Aircraft Company,C
1,1016,Volpar Turboliner II,Volpar ,C
1,1017,Fairchild FH-227D,Fairchild ,M
1,1018,NAMC YS-11A-500,NAMC ,C
1,1019,Boeing 727-30,Boeing ,C
1,1020,Dassault Falcon 10,Dassault ,C
1,1021,BN-2A-9 Islander,Britten-Norman,C
1,1022,Douglas EC-47Q (DC-3),Douglas ,M
1,1023,Boeing 707-366C,Boeing ,C
1,1024,DH-125-3A,De Havilland,C
1,1025,Boeing 747-151,Boeing ,C
1,1026,Lockheed L-1329 JetStar I,Lockheed ,C
1,1027,Lockheed L-1011-385-1 TriStar 1,Lockheed ,C
1,1028,Higgins Boat Co. C-46A-1-HI,Higgins ,C
1,1029,Boeing 707-3D3C,Boeing ,C
1,1030,Lockheed LC-130R Hercules,Lockheed ,M
1,1031,Antonov An-12BP,Antonov ,C
1,1032,Tupolev Tu-154,Tupolev ,C
1,1033,Learjet 24,Learjet ,C
1,1034,Boeing 727-224,Boeing ,C
1,1035,Douglas DC-3F,Douglas ,C
1,1036,C-115 Buffalo (DHC-5),De Havilland Canada,M
1,1037,Antonov An-24V,Antonov ,M
1,1038,Antonov An-12AP,Antonov ,C
1,1039,Douglas DC-3D,Douglas ,M
1,1040,Lockheed L-1049 Super Constellation,Lockheed ,M
1,1041,Curtiss C-46R-1,Curtiss ,C
1,1042,Vickers 952 Vanguard,Vickers ,C
1,1043,Lockheed P-3C Orion,Lockheed ,M
1,1044,Rockwell Sabreliner 60,Rockwell ,C
1,1045,Vickers 735 Viscount,Vickers ,C
1,1046,Nord 2501D Noratlas,Nord ,C
1,1047,Nord 2502F Noratlas,Nord ,M
1,1048,Boeing 737-2A8,Boeing ,C
1,1049,Douglas DC-3-313,Douglas ,C
1,1050,Tupolev Tu-144S,Tupolev ,C
1,1051,Boeing 707-327C,Boeing ,C
1,1052,Learjet 24B,Learjet ,C
1,1053,DC-8-61CF,Douglas Aircraft Company,C
1,1054,Boeing B-17G,Boeing ,M
1,1055,Boeing 747-246B,Boeing ,C
1,1056,Boeing 727-61,Boeing ,C
1,1057,Boeing 727-171C,Boeing ,C
1,1058,Breguet SP-13A Atlantic,Breguet ,M
1,1059,Douglas DC-3A-228F,Douglas ,C
1,1060,Fokker F-27 Friendship 600,Fokker ,M
1,1061,Lockheed C-141A Starlifter,Lockheed ,M
1,1062,Antonov An-2TD,Antonov ,C
1,1063,Howard 250,Howard ,C
1,1064,Boeing 727-121C,Boeing ,C
1,1065,BN-2A-7 Islander,Britten-Norman,C
1,1066,Boeing 727-228,Boeing ,C
1,1067,Boeing 737-287C,Boeing ,C
1,1068,Nord 262B-11,Nord ,C
1,1069,Boeing 747-206B,Boeing ,C
1,1070,DC-8-62CF,Douglas Aircraft Company,C
1,1071,DC-10-30,Douglas Aircraft Company,C
1,1072,Boeing 707-330B,Boeing ,C
1,1073,Lockheed 414-08-10 Hudson IV,Lockheed ,C
1,1074,Nord 262A-24,Nord ,C
1,1075,Douglas C-53D-DO (DC-3),Douglas ,C
1,1076,Rockwell Sabreliner 40A,Rockwell ,C
1,1077,BAC One-Eleven 520FN,BAC ,C
1,1078,Boeing NKC-135A,Boeing ,M
1,1079,Convair CV-440-38,Convair ,C
1,1080,Douglas TC-47B (DC-3),Douglas ,C
1,1081,BAC One-Eleven 518FG,BAC ,C
1,1082,Lockheed L-1011 TriStar 1,Lockheed ,C
1,1083,Lockheed L-100-30 Hercules,Lockheed ,C
1,1084,Boeing 727-46,Boeing ,C
1,1085,Grumman G-1159 Gulfstream II,Grumman ,C
1,1086,Consolidated P4Y-2B Privateer,Consolidated ,C
1,1087,Dornier Do 28D-1 Skyservant,Dornier ,M
1,1088,Hawker Siddeley HS-121 Trident 2E,Hawker ,C
1,1089,Boeing 727-24C,Boeing ,C
1,1090,Douglas DC-6B Tanker,Douglas ,C
1,1091,CC-115 Buffalo (DHC-5),De Havilland Canada,M
1,1092,Lockheed C-130H Hercules,Lockheed ,M
1,1093,Martin 4-0-4,Martin ,M
1,1094,Boeing 727-41,Boeing ,C
1,1095,Boeing 720-025,Boeing ,C
